,AssessTot,LotArea,BldgArea,LotFront,BldgFront,ResidFAR,CommFAR,FacilFAR,YearBuilt,IfAlter,Central Harlem,Chelsea and Clinton,East Harlem,Gramercy Park and Murray Hill,Greenwich Village and Soho,Lower Manhattan,Lower East Side,Upper East Side,Upper West Side,Inwood and Washington Heights,LandUse_01,LandUse_02,LandUse_03,LandUse_04,LandUse_05,LandUse_06,LandUse_07,LandUse_08,LandUse_09,LandUse_10,OwnerType_C,OwnerType_M,OwnerType_O,OwnerType_P,OwnerType_X
37944,1125450.0,7994.0,32669.0,80.0,40.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37945,351900.0,3997.0,15942.0,40.0,40.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37946,311850.0,3997.0,15906.0,40.0,40.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37947,1423800.0,7994.0,31812.0,80.0,80.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37948,1246050.0,12989.0,45755.0,130.0,128.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37949,692550.0,4000.0,19810.0,100.0,40.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37950,884250.0,4000.0,16764.0,40.0,40.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37951,511650.0,3983.0,17676.0,39.83,40.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37952,376200.0,4000.0,16764.0,40.0,40.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37954,2278800.0,15987.0,113070.0,160.0,144.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37956,733500.0,3747.0,14700.0,37.5,37.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37957,3029400.0,18735.0,79932.0,187.5,187.5,3.44,0.0,6.5,1910.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37961,333000.0,4950.0,15654.0,49.5,0.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37962,96629.0,2498.0,9500.0,25.0,25.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37963,493200.0,2498.0,9500.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37964,554850.0,2498.0,9500.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37965,554850.0,2498.0,9500.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37966,554850.0,2498.0,9500.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37969,1076400.0,10017.0,22922.0,50.08,50.0,3.44,0.0,6.5,1973.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37970,1356300.0,10824.0,45744.0,108.33,108.33,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37971,1318050.0,12490.0,61549.0,125.0,125.0,3.44,0.0,6.5,2010.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37973,921150.0,2708.0,10970.0,27.08,27.08,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37974,881100.0,2700.0,10915.0,27.0,27.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37975,33785.0,1925.0,7360.0,19.25,19.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37977,5719050.0,20540.0,100421.0,81.0,80.0,3.44,0.0,6.5,1972.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37978,729450.0,10824.0,45744.0,108.33,108.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37979,2177100.0,16647.0,84600.0,166.5,162.0,3.44,0.0,6.5,1910.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37980,306450.0,4996.0,20052.0,50.0,50.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37981,298800.0,3747.0,12765.0,37.5,37.5,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37982,315900.0,3747.0,12765.0,37.5,37.5,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37983,1182600.0,7533.0,30631.0,75.33,75.33,3.44,0.0,6.5,1900.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37984,15119550.0,19984.0,74316.0,199.1,0.0,3.44,0.0,6.5,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37985,535050.0,2498.0,9400.0,25.0,25.0,3.44,0.0,6.5,1910.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37986,535050.0,2498.0,9400.0,25.0,25.0,3.44,0.0,6.5,1910.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37987,581400.0,2498.0,10788.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37988,209700.0,3747.0,16887.0,37.5,37.5,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37989,209700.0,3747.0,16887.0,37.5,37.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37990,427950.0,3747.0,12787.0,37.5,38.0,3.44,0.0,6.5,1921.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37991,332100.0,3747.0,16887.0,37.5,37.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37992,306450.0,3747.0,12787.0,37.5,37.0,3.44,0.0,6.5,1926.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37994,247778.0,2498.0,8970.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37995,409050.0,4000.0,16287.0,40.0,39.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37996,546300.0,4000.0,14036.0,40.0,40.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37998,206550.0,4000.0,14000.0,40.0,40.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37999,309600.0,4000.0,18200.0,40.0,39.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38000,3390750.0,24980.0,92046.0,250.0,250.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38003,626400.0,4000.0,14428.0,50.0,50.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38007,287100.0,3739.0,13335.0,37.42,37.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38008,310500.0,3739.0,13335.0,37.42,37.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38009,401400.0,3739.0,13335.0,37.42,37.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38010,287100.0,3739.0,13335.0,37.42,37.42,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38011,287100.0,3747.0,13335.0,37.5,37.5,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38012,287100.0,3747.0,13335.0,37.5,37.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38013,687150.0,5992.0,30632.0,59.92,100.0,3.44,0.0,6.5,2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38014,477900.0,4000.0,14650.0,40.0,40.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38015,472916.0,2500.0,9450.0,25.0,25.0,3.44,0.0,6.5,1910.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38016,255954.0,2500.0,9432.0,25.0,25.0,3.44,0.0,6.5,1999.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38017,250555.0,2500.0,9432.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38018,550599.0,2492.0,11000.0,24.92,24.92,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38019,475541.0,2498.0,9500.0,25.0,25.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38020,352872.0,2498.0,11226.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38021,95799.0,2498.0,9500.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38022,909900.0,9992.0,41826.0,100.0,100.0,3.44,0.0,6.5,1940.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38023,204300.0,3997.0,15444.0,40.0,40.0,3.44,0.0,6.5,1906.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38024,491400.0,3997.0,15444.0,40.0,40.0,3.44,0.0,6.5,1910.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38025,364050.0,3997.0,15444.0,40.0,40.0,3.44,0.0,6.5,1910.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38026,364050.0,3997.0,15444.0,40.0,40.0,3.44,0.0,6.5,1910.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38027,580050.0,3997.0,15444.0,40.0,40.0,3.44,0.0,6.5,1910.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38028,817200.0,3997.0,15444.0,40.0,40.0,3.44,0.0,6.5,1910.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38029,364050.0,3997.0,15444.0,40.0,40.0,3.44,0.0,6.5,1910.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38030,363150.0,3997.0,15558.0,40.0,40.0,3.44,0.0,6.5,1910.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38031,364050.0,3997.0,15444.0,40.0,40.0,3.44,0.0,6.5,1910.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38032,832950.0,3997.0,15444.0,40.0,40.0,3.44,0.0,6.5,1910.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38033,377550.0,3742.0,19646.0,37.42,37.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38034,544050.0,3750.0,14288.0,37.5,38.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38035,288900.0,2500.0,10439.0,25.0,25.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38038,10066950.0,150322.0,436115.0,775.0,775.0,3.44,0.0,6.5,1928.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38040,664650.0,4800.0,16885.0,57.0,56.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38041,399150.0,4080.0,14554.0,40.83,41.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38042,364050.0,6788.0,16336.0,80.66,41.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38043,421200.0,5468.0,16336.0,42.0,41.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38044,218250.0,4080.0,14554.0,40.83,40.83,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38045,499500.0,4080.0,14554.0,40.83,41.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38046,220050.0,4080.0,14670.0,40.83,40.83,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38047,327150.0,3747.0,12575.0,37.5,38.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38048,484200.0,3747.0,12575.0,37.5,38.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38050,647100.0,19910.0,1800.0,199.83,60.0,3.44,0.0,6.5,1963.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38053,200700.0,3322.0,7020.0,33.25,26.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38054,796950.0,9717.0,28500.0,97.25,87.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38055,387000.0,3747.0,14994.0,37.5,38.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38056,556650.0,4182.0,17142.0,69.17,67.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38057,317250.0,4694.0,12390.0,44.0,44.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38058,631800.0,5700.0,39244.0,75.0,67.5,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38059,490050.0,2912.0,16557.0,104.0,104.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38060,2541150.0,47309.0,103625.0,199.83,150.0,3.44,0.0,6.5,1968.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
38061,933300.0,13460.0,10180.0,140.58,124.0,3.44,0.0,6.5,1968.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38062,7027650.0,227608.0,176165.0,646.42,202.0,3.44,0.0,6.5,1936.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38064,1760850.0,16237.0,78921.0,162.4,162.4,3.44,0.0,6.5,1992.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38065,549900.0,4996.0,20772.0,50.0,50.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38066,477000.0,5000.0,20772.0,50.0,50.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38067,985500.0,6675.0,28630.0,85.08,85.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38070,835200.0,3700.0,17750.0,37.42,37.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38071,1206900.0,11983.0,51724.0,119.92,119.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38072,356850.0,3747.0,12705.0,37.5,38.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38073,1737450.0,26229.0,71175.0,187.5,180.0,3.44,0.0,6.5,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38076,571950.0,3747.0,30900.0,37.5,37.5,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38077,549450.0,3747.0,30900.0,37.5,37.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38078,609300.0,4000.0,19130.0,40.0,40.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38080,1244250.0,7492.0,18000.0,74.11,74.0,3.44,0.0,6.5,2001.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38082,916650.0,2498.0,10400.0,25.0,50.0,3.44,0.0,6.5,2010.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38083,916650.0,2498.0,10400.0,25.0,50.0,3.44,0.0,6.5,2010.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38085,1881000.0,18011.0,35522.0,180.25,177.75,3.44,0.0,6.5,1925.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38086,576900.0,5473.0,8200.0,116.33,116.4,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38092,24614.0,2500.0,7700.0,25.0,25.0,0.0,2.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38093,24614.0,2500.0,7700.0,25.0,25.0,0.0,2.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38098,48760.0,1499.0,3900.0,15.0,15.0,3.44,0.0,6.5,1901.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38100,69186.0,1499.0,3056.0,15.0,15.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38105,56687.0,1499.0,3056.0,15.0,15.0,3.44,0.0,6.5,1953.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38106,52119.0,1499.0,3216.0,15.0,15.0,3.44,0.0,6.5,1953.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38107,37527.0,1699.0,2598.0,17.0,17.0,3.44,0.0,6.5,1901.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38108,19836.0,1599.0,3328.0,16.0,16.0,3.44,0.0,6.5,1901.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38110,19905.0,1699.0,2652.0,17.0,17.0,3.44,0.0,6.5,1901.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38111,27108.0,1472.0,3400.0,16.0,16.0,3.44,0.0,6.5,1901.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38114,896400.0,7650.0,26640.0,90.0,90.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38115,19621.0,1749.0,3696.0,17.5,17.5,3.44,0.0,6.5,1901.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38124,98150.0,1665.0,3392.0,16.67,16.67,3.44,0.0,6.5,1959.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38125,27180.0,1632.0,3200.0,16.33,16.33,3.44,0.0,6.5,1901.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38126,53094.0,1500.0,7010.0,19.92,19.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38131,199800.0,4996.0,3182.0,50.0,35.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38134,23886.0,1700.0,4464.0,18.0,18.0,3.44,0.0,6.5,1900.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38135,18091.0,1799.0,4016.0,18.0,18.0,3.44,0.0,6.5,1901.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38137,822600.0,6120.0,23235.0,72.92,73.0,3.44,0.0,6.5,1920.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38140,27840.0,1224.0,3744.0,18.0,18.0,3.44,0.0,6.5,1901.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38146,60191.0,1699.0,3464.0,17.0,17.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38147,167976.0,1472.0,4496.0,16.0,16.0,3.44,0.0,6.5,1901.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38158,38426.0,1280.0,2714.0,16.0,16.0,3.44,0.0,6.5,1920.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38164,17764.0,1699.0,3400.0,17.0,17.0,3.44,0.0,6.5,1899.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38165,52300.0,1699.0,4412.0,17.0,17.0,3.44,0.0,6.5,1899.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38168,31742.0,1499.0,2247.0,15.0,15.0,3.44,0.0,6.5,1932.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38174,445050.0,5610.0,5015.0,66.0,66.0,3.44,0.0,6.5,1926.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38175,27169.0,1488.0,3951.0,17.5,17.5,3.44,0.0,6.5,1899.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38176,23288.0,1431.0,3591.0,16.83,16.83,3.44,0.0,6.5,1899.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38178,9577350.0,44962.0,125048.0,250.0,187.0,3.44,0.0,6.5,1958.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38180,68099.0,1280.0,3590.0,16.0,16.0,3.44,0.0,6.5,1899.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
