id,AssessTot,BldgArea,LotFront,YearBuilt,CommFAR,MedIncome,IfAlter,Central Harlem,Chelsea & Clinton,East Harlem,Gramercy Park and Murray Hill,GV & Soho,L Manhattan,L. East Side,U Eest Side,U West Side,WAHI,LandUse_1,LandUse_2,LandUse_3,LandUse_4,LandUse_5,LandUse_6,LandUse_7,LandUse_8,LandUse_9,LandUse_10,OwnerType_C,OwnerType_M,OwnerType_O,OwnerType_P,OwnerType_X,Zone,LandUse
31891,54848,2820,19.83,2002,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31892,35074,3764,20.75,2001,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31893,53756,3764,19.83,2002,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31897,4906800,97500,201.83,1962,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,East Harlem,8
31898,55905750,276285,201.83,1989,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
31899,24412050,110245,201.83,2013,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
31900,7171200,168963,201.83,1994,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,3
31901,5535450,194030,201.83,1997,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31903,57656,2754,18,1900,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31904,90683,3816,18,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31906,149590,2994,20,1900,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31907,74952,2994,20,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31908,74952,2994,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31909,22688,3000,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
31910,274500,8500,25,1900,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31911,2412450,57960,100,1963,4,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,East Harlem,3
31912,716850,21932,40,1930,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,3
31913,1212750,32945,55,1915,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31914,553500,23380,44,1920,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,3
31915,80550,5038,22,1900,4,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
31916,46849,3877,22,1900,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31917,2561400,55770,172.5,1927,10,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
31923,667800,23975,57.5,1900,4,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,3
31924,441900,10038,37.5,1909,4,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,East Harlem,6
31925,196305,3920,20,1900,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31926,150742,4900,20,1910,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31927,277200,4364,20,1900,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31928,71028,5192,20,1910,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31929,128753,14664,45,1900,4,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31930,945900,41080,100,1900,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31932,25719,2754,18,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31933,50679,5580,20,1910,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31934,60333,2994,20,1910,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31935,94968,4268,22,1910,4,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31936,202078,4042,20,1910,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31937,54195,2700,18,1909,4,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31938,4531950,58000,199.83,1940,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31939,181350,8634,30,1916,4,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,East Harlem,8
31940,270000,2998,30,1916,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,East Harlem,5
31941,12294000,92969,260,2003,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
31942,1356300,14688,72.67,1920,3.4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31943,353700,4691,18.58,1915,3.4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,East Harlem,6
31944,274950,3070,18.75,1910,3.4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,East Harlem,5
31946,514800,11920,33.17,1930,3.4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31947,319500,4496,25,1915,3.4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,East Harlem,5
31949,179595,5410,22,1900,3.4,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31950,598050,12100,28,1900,3.4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31951,3220966,34176,90,1883,6,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,East Harlem,5
31953,116285,3460,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31955,274050,8382,40,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31956,33157,2942,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31958,34544,4840,20.5,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31959,537300,12700,57.42,1920,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31960,10732,4820,23,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31961,51880,4584,19.5,1900,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31962,78140,4658,20,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31963,75235,3960,18,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31964,66476,2880,18,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31965,18637,2700,18,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
31967,27588,2922,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31970,109985,3840,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31971,162373,3910,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31972,63421,2919,18.75,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31973,21006,2865,18.75,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31975,169564,3418,15,1910,4,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
31976,46419,3680,20,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31979,81136,3896,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
31980,77257,2919,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31981,31555,4104,18.75,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31982,65408,4507,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31984,35365,3924,20,1900,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,East Harlem,2
31985,3252600,59269,99.92,1921,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,3
31986,31828,4073,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31988,182133,3640,17.5,1899,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31991,26101,3608,17.5,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31993,52825,3956,17.5,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31994,96005,3054,19.92,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31995,53094,3780,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31997,166016,3744,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
31998,399150,12620,77.92,1920,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,East Harlem,8
32001,156150,3812,25,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32002,84150,2994,20,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32003,31555,3986,20,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32004,129600,3029,20,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32012,482400,15544,40,1909,2,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32013,6971,2097,12.5,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32015,298350,10962,25,1921,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32018,136800,2617,18.75,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32019,271350,6295,18.75,2014,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32020,30183,3500,17,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32021,59767,4408,19,1930,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32022,187200,2793,19,1980,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32025,193798,4400,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32026,253305,5500,20,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32028,96436,6420,19.92,1900,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32029,57656,2741,18.75,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32030,25697,3315,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32031,41212,3444,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32032,173397,3672,20,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32033,137250,2754,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32035,116100,2754,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32036,148050,3093,20,1910,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32037,87370,4124,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32038,1175850,29841,49.92,1910,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,East Harlem,3
32039,1320300,26061,50,1921,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,3
32040,16355,3102,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32041,28737,2706,17.5,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32042,33485,3964,17.5,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32043,21006,2706,17.5,1910,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32044,164101,3708,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32045,75150,2640,22,1920,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,East Harlem,8
32046,49500,3174,20,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,East Harlem,8
32050,19502,2796,12.5,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32051,59214,3046,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32052,42142,3400,17,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32053,220449,4400,20,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32054,56953,3376,18.75,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32055,127800,2754,20,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
32056,10387,3093,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32057,441000,14208,99.92,1926,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
32058,26577,4380,16.67,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32059,20865,3468,16.67,1905,0,27424,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32061,263489,5268,37.5,1900,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32063,19502,2796,12.5,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32064,787500,21186,50,1905,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32066,9909000,200600,199.83,1965,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,East Harlem,8
32067,66363,2613,19.92,1910,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32068,1876500,28800,80,2002,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,East Harlem,5
32069,1887300,51500,170,1905,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,East Harlem,8
32071,37255,4120,20,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32072,61200,3394,20,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32073,595350,12315,24.92,1900,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32074,386100,23082,50,1921,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32075,38415,5336,25,1909,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32076,5804,867,16.67,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32077,21241,523,12.5,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32079,218595,5225,20,1905,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32082,111196,3219,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32084,114925,3837,19.33,2004,0,27424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32085,126900,3093,19.33,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32087,542250,20940,50,1921,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32088,196650,3320,19.92,1900,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
32089,20080,2322,18,1905,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32090,45310,2093,14,1905,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32091,2043450,19500,99.11,1991,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
32092,1671300,53334,18.75,1999,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,3
32093,24133,4184,20.92,1900,2,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
32094,280800,3990,19.75,2003,2,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,East Harlem,5
32096,16693,3240,19.75,1910,2,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,East Harlem,4
32097,505800,1680,99.92,1960,2,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,East Harlem,7
32098,12502,2637,17.25,1900,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32099,291150,9195,48.33,1920,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32100,319084,10230,24.17,1920,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32101,674100,21588,50,1920,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,3
32102,51441,14310,37.5,1910,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32103,480600,15300,37.5,1910,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32104,856800,15970,35,1920,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
32105,907650,16495,35,1920,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32106,102633,6390,25,2003,0,27424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32107,542700,18425,50,1920,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32108,139093,2784,21,1900,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32110,12586,2585,18.5,1900,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32111,141300,2813,18.75,1900,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32117,69010,5744,20,2011,0,27424,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32118,101362,4180,20,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32119,16462,804,20,1909,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32121,38400,2880,18,2014,0,27424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,1
32122,60784,2128,14,1905,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32123,22462,3152,16,1900,0,27424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,East Harlem,2
32126,158850,2634,17.25,1910,2,27424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
32127,158850,2670,17.25,1910,2,27424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,East Harlem,8
